Ingredient,    Amount,    Unit,    Description
"Black beans, drained and rinsed",516,g,"2 15.5oz cans"
"Oat flour",90,g,"1 cup"
"Pitted dates",227,g,"32 date, pitted"
"Cocoa powder",22,g,"4 tbsp"
"Natural peanut butter",128,g,"1/2 cup"
"Baking powder",9.6,g,"2 tsp"
"Unsweetened vanilla almond milk",120,g,"1/2 cup"
"Vanilla extract",4,g,"1 tsp"
Servings,    24
