Ingredient,    Amount,    Unit,    Description
"Apple, gala",1413,g,"9 small"
"Cinnamon",2,g,"0.75 tsp"
"Ginger, ground",1,g,"0.5 tsp"
"Cloves, ground",1,g,"0.25 tsp"
"Water",59,g,"0.25 cup"
"Lemon juice",15,g,"1 tbsp"
Servings,    27
