Ingredient,Amount,Unit,Description
"Almonds",115,g,"1 cup"
"Peanuts",146,g,"1 cup"
"Cashews",90,g,"3/4 cup"
"Raisins",109,g,"2/3 cup"
"85% chocolate",100,g,"1/2 cup chopped"
Servings,18
