Ingredient,    Amount,    Unit,    Description
"Tilapia",170,g,"2 3 oz fillets"
"Garlic powder",2,g,"0.5 tsp"
"Onion powder",1,g,"0.5 tsp"
"Lemon pepper",1,g,"0.5 tsp"
"Lemon juice",15,g,"1 tbsp"
Servings,    2
