Ingredient,    Amount,    Unit,    Description
"Almonds",72,g,"0.5 cup, whole"
"Peanuts",73,g,"0.5 cup"
"Whey protein powder, unflavored",45,g,"1.5 scoop"
"Cocoa powder",22,g,"4 tbsp"
"Pitted dates",224,g,"28 dates"
"Salt",0,g,"1 dash"
Servings,    16
