Ingredient,    Amount,    Unit,    Description
"Pitted dates",160,g,"20 dates"
"Banana, overripe",330,g,"3 Banana"
"Cocoa powder",43,g,"0.5 cup"
"Almond butter",128,g,"1/2 cup"
"Baking soda",2,g,"0.5 tsp"
"Almond extract",2,g,"0.5 tsp"
Servings,    16
