Ingredient,    Amount,    Unit,    Description
"Banana, overripe",110,g,"1 Banana"
"Quick oats",40,g,"0.5 cup"
"Whey protein powder, unflavored",15,g,"0.5 scoop"
"Powdered peanut butter",12,g,"2 tbsp"
"Almond extract",1,g,"0.25 tsp"
"Cinnamon",1,g,"0.5 tsp"
"Salt",0,g,"0.5 dash"
"90% chocolate",14,g,"1/2 oz"
"Peanuts",15,g,"2 tbsp"
"Plain nonfat greek yogurt",170,g,"3/4 cup"
"Unsweetened vanilla almond milk",79,g,"0.33 cup"
Servings,    1
