Ingredient,Amount,Unit,Description
"Oat flour",20,g,"3 tbsp"
"Casein protein powder, unflavored",19,g,"3 tbsp"
"Baking powder",2,g,"1/2 tsp"
"Garlic powder",2,g,"1/2 tsp"
"Onion powder",1,g,"1/2 tsp"
"Salt",1,g,"1/8 tsp"
"Plain nonfat greek yogurt",75,g,"1/3 cup"
Servings,1
