Ingredient,Amount,Unit,Description
"Whole wheat bread",48,g,"2 small slices"
"Natural peanut butter",16,g,"1 tbsp"
"Powdered peanut butter",12,g,"2 tbsp"
"Unsweetened vanilla almond milk",20,g,"4 tsp"
"Banana, overripe",110,g,"1 Banana"
"Whey protein powder, unflavored",15,g,"0.5 scoop"
"Cinnamon",1,g,"1/2 tsp"
Servings,1
