Ingredient,Amount,Unit,Description
"Chickpeas, drained and rinsed",253,g,"1 can drained"
"Banana, overripe",330,g,"3 Banana"
"Natural peanut butter",32,g,"2 tbsp"
"Powdered peanut butter",30,g,"5 tbsp"
"Liquid stevia or monk fruit",3,g,"1/2 tsp"
"Cinnamon",1,g,"1/2 tsp"
Servings,19
