Ingredient,    Amount,    Unit,    Description
"Quick oats",40,g,"0.5 cup"
"Chia seeds",11,g,"1 tbsp"
"Casein protein powder, unflavored",15,g,"0.5 scoop"
"Salt",0,g,"1 dash"
"Liquid stevia or monk fruit",1,g,"0.25 tsp"
"Plain nonfat greek yogurt",153,g,"2/3 cup"
"Unsweetened vanilla almond milk",79,g,"0.33 cup"
"Pumpkin puree",90,g,"6 tbsp"
"Cinnamon",4,g,"1.5 tsp"
"Ginger, ground",1,g,"0.5 tsp"
"Powdered peanut butter",12,g,"2 tbsp"
Servings,    1
