Ingredient,    Amount,    Unit,    Description
"Salt",10,g,"2 tsp"
"Honey",10,g,"0.5 tbsp"
"Dry Yeast",7,g,"2.25 tsp"
"Extra virgin olive oil",14,g,"1 tbsp (15.0 ml) aprx"
"Water",356,g,"1.5 cup"
"Vital wheat gluten",81,g,"9 tbsp"
"Whole wheat flour",419,g,"3.5 cup"
Servings,    10
