Ingredient,    Amount,    Unit,    Description
"Pine nuts",28,g,"1/4 cup"
"Avocado",136,g,"1 fruit, without skin and seed"
"Spinach, fresh",113,g,"4 ounce"
"Lemon juice",45,g,"3 tbsp"
"Nutritional yeast",30,g,"6 tbsp"
"Minced garlic",30,g,"6 tsp"
"Garlic powder",3,g,"1 tsp"
"Salt",3,g,"0.5 tsp"
Servings,    12
