Ingredient,Amount,Unit,Description
"Quick oats",40,g,"1/2 cup"
"Chia seeds",11,g,"1 tbsp"
"Casein protein powder, unflavored",15,g,"0.5 scoop"
"Salt",0,g,"Pinch"
"Liquid stevia or monk fruit",1,g,"1/4 tsp"
"Plain nonfat greek yogurt",153,g,"2/3 cup"
"Unsweetened vanilla almond milk",79,g,"1/3 cup"
"Powdered peanut butter",24,g,"1/4 cup"
"Unsweetened applesauce",46,g,"3 tbsp"
Servings,1
