Ingredient,Amount,Unit,Description
"Extra virgin coconut oil",21,g,"1.5 tbsp"
"Plain nonfat greek yogurt",227,g,"1 cup"
"Honey",42,g,"2 tbsp"
"Cocoa powder",43,g,"1/2 cup"
"Salt",0,g,"Pinch"
"Liquid stevia or monk fruit",3,g,"1/2 tsp"
"Oat flour",45,g,"6 tbsp"
Servings,24
