Ingredient,Amount,Unit,Description
"duncan hines dark chocolate fudge brownie mix",260,g,"1/2 package"
"Oil, canola",56,g,"1/4 cup"
"Eggs, egg whole, Large, Grade A",26.5,g,"1/2 egg"
"Water, generic, bottled",40,g,"1/6 cup"
Servings,16
