Ingredient,Amount,Unit,Description
"Cannellini beans, drained and rinsed",350,g,"15.5 oz can"
"Lemon juice",7.5,g,"1/2 tbsp"
"Vanilla extract",7.5,g,"1/2 tbsp"
"Pure granulated monk fruit",4.2,g,"1/2 tbsp"
"Cashew butter",128,g,"1/2 cup"
"Coconut flour",120,g,"1 cup"
"Aquafaba",120,g,"1/2 cup"
Servings,12
