Ingredient,Amount,Unit,Description
"Nonfat cottage cheese",340,g,"1 1/2 cup, whipped"
"Almond butter",256,g,"1 cup"
"Cocoa powder",80,g,"1 cup"
"Granulated monk fruit",100,g,"1/2 cup"
Servings,16
