Ingredient,Amount,Unit,Description
"Shredded mozzarella cheese, low moisture part skim",168,g,"6 oz"
"Cream cheese",28,g,"1 oz"
"Almond flour",84,g,"3/4 cup"
"Egg",50,g,"1 large"
Servings,12
