Ingredient,Amount,Unit,Description
"Granulated sugar",16,g,"4 tsp"
"Canola oil",9,g,"2 tsp"
"Unsweetened almond milk",5,g,"1 tsp"
"Vanilla extract",1.25,g,"1/4 tsp"
"Salt",0.15,g,"Small pinch"
"Baking soda",0.15,g,"Small pinch"
"All purpose flour",22.5,g,"3 tbsp"
"Cocolate chips",15,g,"1 tbsp"
Servings,1
