Ingredient,Amount,Unit,Description
"Healthier Graham Cracker Pie Crust",255,g,"1 batch, 9 oz"
"Cream cheese",908,g,"2 lb"
"Granulated sugar",200,g,"1 cup"
"Sour cream",160,g,"2/3 cup"
"Egg",200,g,"4 large"
"Vanilla extract",7.5,g,"1/2 tbsp"
"Salt",0.75,g,"1/8 tsp"
Servings,12
