Ingredient,Amount,Unit,Description
"Cabbage",800,g,"1/2 large head"
"Carrots",300,g,"4 large"
"Chicken bone broth",1440,g,"6 cup"
"Water",1440,g,"6 cup"
"Escarole",350,g,"1 head"
"Pinto beans, drained",554,g,"2 x 15.5 oz can"
"Lemon juice, raw",60,g,"4 tbsp"
"Soy sauce, low sodium, gluten free",60,g,"4 tbsp"
Servings,6
