Ingredient,Amount,Unit,Description
"Cashews",64,g,"1/2 cup"
"Chickpeas, NOT drained or rinsed",440,g,"15.5 oz can"
"Lemon juice",15,g,"1 tbsp"
"Apple cider vinegar",15,g,"1 tbsp"
"Liquid monk fruit",5,g,"1 tsp"
"Mint, fresh",28,g,"1 oz"
Servings,19
