Ingredient,Amount,Unit,Description
"Chicken, raw, meat and skin, wing, broilers or fryers",1070,g,"10 piece"
"Salt, table",0,g,"1 dash"
"Spices, black, pepper",0,g,"1 dash"
"Hot sauce by LOUISIANA",240,g,"48 tsp (5.0 ml) aprx"
Servings,20
