Ingredient,Amount,Unit,Description
"Frozen banana",220,g,"2 medium"
"Frozen cherries",150,g,"1 cup"
"Unsweetened almond milk",30,g,"2 tbsp"
"Vanilla extract",5,g,"1 tsp"
"Salt",0.75,g,"1/8 tsp"
"Chocolate chips",30,g,"2 tbsp"
"Frozen cherries",75,g,"1/2 cup"
Servings,2
