Ingredient,Amount,Unit,Description
"Nuts, almonds",115,g,"1 cup"
"Peanuts, raw, all types",146,g,"1 cup"
"Raw cashews",90,g,"0.75 cup"
"Raisins, seedless, dark",109,g,"2/3 cup"
"85% dark chocolate by Sinless Raw Food Inc",100,g,"1/2 cup chopped"
Servings,18
