Ingredient,Amount,Unit,Description
"Extra virgin coconut oil",56,g,"1/4 cup"
"Cocoa powder",56,g,"11 tbsp"
"Granulated monk fruit",56,g,"1/4 cup"
"Egg yolk",17,g,"1 large"
Servings,12
