Ingredient,Amount,Unit,Description
"Doritos",57,g,"1 medium single serving bag"
"Fast foods, hot fudge, sundae",158,g,"1 sundae"
"Chocolate chip cookie",60,g,"2 medium"
"Chocolate cake",200,g,"1 slice"
"Margarita",450,g,"2 drink"
Servings,1
