Ingredient,Amount,Unit,Description
"Healthier Graham Cracker Pie Crust",255,g,"1 batch, 9 oz"
"Vanilla Protein Greek Yogurt",950,g,"4 cup, 32 oz"
"Lemon juice",60,g,"1/4 cup"
"Frozen blueberries",155,g,"1 cup"
Servings,12
