Ingredient,Amount,Unit,Description
"Avocado",100,g,"1 medium"
"Whey protein powder, vanilla",30,g,"1 scoop"
"Mint extract",0.625,g,"1/8 tsp"
"Salt",0.38,g,"1/16 tsp"
"Carob powder",10,g,"2 tbsp"
Servings,1
