Ingredient,Amount,Unit,Description
"Sodium Chloride",75,g,""
"Potassium Chloride",11.5,g,""
"Magnesium Glycinate",16.1,g,""
"Citric acid",120,g,"5 tbsp"
"Pure granulated monk fruit",18.60,g,"60 scoops"
Servings,60
