Ingredient,Amount,Unit,Description
"Pure granulated monk fruit",4.2,g,"1/2 tbsp"
"Liquid monk fruit",7.5,g,"1/2 tbsp"
"Sugar free syrup",40,g,"2 tbsp"
"Granulated monk fruit",25,g,"2 tbsp"
"Allulose",25,g,"2 tbsp"
Servings,1
