Ingredient,Amount,Unit,Description
"Extra virgin coconut oil",56,g,"1/4 cup"
"Cocoa powder",55,g,"11 tbsp"
"Granulated monk fruit",50,g,"1/4 cup"
"Shredded wheat cereal",30,g,"2/3 cup"
"Unsweetened coconut flakes",30,g,"1/4 cup"
"Salt",0.38,g,"1/16 tsp"
"Pistachio butter",128,g,"1/2 cup"
"Tahini",16,g,"1 tbsp"
"Granulated monk fruit",50,g,"1/4 cup"
Servings,10
