Ingredient,Amount,Unit,Description
"Molasses",320,g,"16 serving 1 tbsp"
"Water",180,g,"3/4 cup, hot"
"Egg",50,g,"1 large"
"Baking soda",4.5,g,"3/4 tsp"
"Healthier Graham Cracker Pie Crust",255,g,"1 batch, 9 oz"
"All purpose flour",180,g,"1 1/2 cup"
"Brown sugar",220,g,"1 cup"
"Unsalted butter",56,g,"1/4 cup"
Servings,8
