Ingredient,Amount,Unit,Description
"Oranges, navels, raw",154,g,"1 NLEA serving"
"Lemon, raw",65,g,"1 fruit"
"Ginger root, raw",57,g,"2 ounce"
"turmeric root raw",56,g,"1.9992 oz"
"Extra virgin olive oil by QO",1,g,"0.0833 tbsp (15.0 ml) aprx"
"Spices, black, pepper",0,g,"0.125 tsp, ground"
"Spices, red or cayenne, pepper",0,g,"0.125 tsp"
"Coconut water, unsweetened",120,g,"4 fl oz (no ice)"
Servings,6
