Ingredient,Amount,Unit,Description
"Natural peanut butter",128,g,"1/2 cup"
"Honey",21,g,"1 tbsp"
"Coconut flour",38,g,"5 tbsp"
"Pretzels",73,g,"About 48"
"Chocolate chips",45,g,"1/4 cup"
"Extra virgin coconut oil",2.5,g,"1/2 tsp"
Servings,24
