Ingredient,Amount,Unit,Description
"Dried onion flakes",60,g,"1/2 cup"
"Salt",6,g,"1 tsp"
"Onion powder",3,g,"1 tsp"
"Garlic powder",3,g,"1 tsp"
"Parsley, dried",1,g,"1 tsp"
"Black pepper, ground",1.5,g,"1/2 tsp"
"Whole wheat flour",360,g,"3 cup"
"Vital wheat gluten",40,g,"1/3 cup"
"Baking soda",3,g,"1/2 tsp"
"Buttermilk",480,g,"2 cup"
"Shredded cheddar cheese",113,g,"1 cup"
"Cheddar cheese",57,g,"1/2 cup shredded"
Servings,21
