Ingredient,Amount,Unit,Description
"Duncan Hines Keto Brownie Mix",284,g,"10 oz box"
"Sweet potato puree",96,g,"6 tbsp"
"Egg",101,g,"2 eggs"
"Unsweetened vanilla almond milk",80,g,"1/3 cup"
Servings,16
