Ingredient,Amount,Unit,Description
"Chickpeas, drained and rinsed",254,g,"15.5oz can"
"Dates",215,g,"30 pitted"
"Cashew butter",128,g,"1/2 cup"
"Cocoa powder",30,g,"6 tbsp"
"Skim milk",180,g,"3/4 cup"
"Vanilla extract",5,g,"1 tsp"
"Salt",0.75,g,"1/8 tsp"
"Baking soda",3.6,g,"3/4 tsp"
"Sugar free chocolate chips",90,g,"1/2 cup"
Servings,38
