Ingredient,Amount,Unit,Description
"Lemon juice",60,g,"1/4 cup"
"Baking soda",4.5,g,"3/4 tsp"
"Skim milk",90,g,"6 tbsp"
"Shredded cheddar cheese",224,g,"2 cup, 8 oz"
Servings,8
