Ingredient,Amount,Unit,Description
"Dried figs",255,g,"9 oz"
"Walnuts",255,g,"2 cup"
"Unsweetened coconut flakes",45,g,"6 tbsp"
"Cinnamon",8,g,"1 tbsp"
Servings,30
