Ingredient,Amount,Unit,Description
"Shredded mozzarella cheese, low moisture part skim",168,g,"1 1/2 cup"
"Cream cheese",28,g,"1 oz"
"Baking powder",18,g,"1 tbsp"
"Egg",50,g,"1 large"
"Powdered peanut butter",96,g,"1 cup"
"Rosemary, dried",3,g,"1 tbsp"
"Flaky salt",3,g,"1 tsp"
Servings,9
