Ingredient,Amount,Unit,Description
"Banana, overripe",110,g,"1 medium"
"Cashew butter",128,g,"1/2 cup"
"Pea protein powder, unflavored",60,g,"2 scoop"
"Baking powder",1.5,g,"1/4 tsp"
"Salt",1.5,g,"1/4 tsp"
"Vanilla extract",5,g,"1 tsp"
"Sugar free syrup",40,g,"2 tbsp"
"Sugar free chocolate chips",30,g,"2 tbsp"
Servings,5
