Ingredient,Amount,Unit,Description
"Banana, overripe",330,g,"3 medium"
"Natural peanut butter",32,g,"2 tbsp"
"Liquid stevia or monk fruit",5,g,"1 tsp"
"Unsweetened vanilla almond milk",240,g,"1 cup"
"Cinnamon",5,g,"2 tsp"
"Chia seeds",34,g,"3 tbsp"
"Whey protein powder, unflavored",60,g,"2 scoop"
"Powdered peanut butter",60,g,"1/2cup + 2tbsp"
"Oat flour",90,g,"3/4 cup"
"Baking powder",10,g,"2 tsp"
"Baking soda",5,g,"1 tsp"
Servings,16
