Ingredient,Amount,Unit,Description
"Water",960,g,"4 cup"
"Better Than Bouillon",24,g,"4 tsp"
"Garlic powder",3,g,"1 tsp"
"Onion powder",3,g,"1 tsp"
"Black pepper, ground",3,g,"1 tsp"
"Turmeric, ground",3,g,"1 tsp"
"Onion",113,g,"4 oz"
"Bell pepper",113,g,"4 oz"
"Carrots",113,g,"4 oz"
"Cabbage",113,g,"4 oz"
"Lemon juice",15,g,"1 tbsp"
"Extra virgin olive oil",7.5,g,"1/2 tbsp"
Servings,2
