Ingredient,Amount,Unit,Description
"Cooked sweet potato",201,g,"1 medium"
"Water",296,g,"1.25 cup"
"Dry Yeast",10,g,"1 tbsp"
"Salt",8,g,"1.25 tsp"
"Extra virgin olive oil",9,g,"2 tsp"
"White vinegar",5,g,"1 tsp"
"Whole wheat flour",372,g,"3 cup"
"Vital wheat gluten",81,g,"1/2cup + 1tbsp"
Servings,22
