Ingredient,Amount,Unit,Description
"Plain whole milk greek yogurt",908,g,"4 cup"
"Allulose",150,g,"3/4 cup"
"Vanilla extract",15,g,"1 tbsp"
"Vodka",15,g,"1 tbsp"
"Inulin",12,g,"1 tbsp"
"Salt",1.5,g,"1/4 tsp"
Servings,8
