Ingredient,Amount,Unit,Description
"Dates",114,g,"16 deglet noor"
"Natural peanut butter",32,g,"2 tbsp"
"Chocolate chips",60,g,"1/3 cup"
"Extra virgin coconut oil",2.5,g,"1/2 tsp"
Servings,16
