Ingredient,Amount,Unit,Description
"Yogurt, plain, nonfat milk, Greek",75,g,"1/3 cup"
"Cocoa, unsweetened, dry powder",10,g,"2 tbsp"
"Syrups, sugar free",20,g,"1 tbsp"
"Unflavored 100% whey protein isolate protein powder, unflavored by ISOPURE",30,g,"1 scoop"
"Baking powder by The Kroger Co.",1,g,"1/8 tsp"
"Unsweetened vanilla almond milk, unsweetened vanilla by Danone US, LLC",15,g,"1 tbsp"
Servings,1
