Ingredient,Amount,Unit,Description
"Frozen cauliflower, thawed",907,g,"2 lb"
"Egg",101,g,"2 large"
"Shredded mozzarella cheese, low moisture part skim",170,g,"1.5 cup, shredded"
"Grated parmesan cheese",60,g,"1/2 cup"
"Ground flaxseed",52,g,"1/2 cup"
"Oregano, dried",6,g,"2 tbsp"
"Garlic powder",6,g,"2 tsp"
"Onion powder",6,g,"2 tsp"
"Red pepper flakes",0.5,g,"1/2 tsp"
"Simple pasta sauce",400,g,"1.33 cup"
"Sun dried tomatoes",113,g,"4 oz, chopped"
Servings,4
