Ingredient,Amount,Unit,Description
"Natural peanut butter",32,g,"2 tbsp"
"Cocoa powder",11,g,"2 tbsp"
"Liquid stevia or monk fruit",3,g,"0.5 tsp"
"Whey protein powder, unflavored",30,g,"1 scoop"
"Unsweetened applesauce",92,g,"6 tbsp"
"Almond extract",2,g,"0.5 tsp"
"Salt",0,g,"0.5 dash"
Servings,4
