Ingredient,Amount,Unit,Description
"Lentils",150,g,"3/4 cup"
"Rolled oats",150,g,"2 cup"
"Brown rice",150,g,"3/4 cup"
"Quinoa",150,g,"3/4 cup"
"Dried beans",150,g,"3/4 cup"
"Bulgur",150,g,"1 cup"
"Barley",150,g,"3/4 cup"
"Cashews",150,g,"1 1/4 cup"
"Chia seeds",150,g,"3/4 cup"
"Ground flaxseed",150,g,"1 1/4 cup"
Servings,1
