Ingredient,Amount,Unit,Description
"Vanilla Nonfat Greek Yogurt, Sugar Free",170,g,"3/4 cup"
"Natural peanut butter",12,g,"0.75 tbsp"
"Cocoa powder",5,g,"1 tbsp"
"Honey",5,g,"3/4 tsp"
"Semi-sweet chocolate chips",5,g,"1 tsp"
Servings,1
