Ingredient,Amount,Unit,Description
"Plain nonfat greek yogurt",170,g,"3/4 cup"
"Natural peanut butter",32,g,"2 tbsp"
"Whey protein powder, unflavored",15,g,"1/2 scoop"
"Powdered peanut butter",12,g,"2 tbsp"
"Cinnamon",1.5,g,"1/2 tsp"
"Low sugar berry jam",38,g,"2 tbsp"
"Frozen blueberries",85,g,"3 oz"
Servings,1
