Ingredient,Amount,Unit,Description
"Spaghetti squash",908,g,"2 lb"
"Salt",6,g,"1 tsp"
"Simple pasta sauce",240,g,"1 cup"
"Dairy Free Cashew Ricotta Cheese",112,g,"1 cup"
Servings,2
