Ingredient,Amount,Unit,Description
"Aquafaba",180,g,"3/4 cup, liquid from 15.5 oz can chickpeas"
"Lemon juice",2.5,g,"1/2 tsp"
"Vanilla extract",15,g,"1 tbsp"
"Granulated monk fruit",48,g,"1/4 cup"
Servings,49
