Ingredient,Amount,Unit,Description
"Whole wheat flour",420,g,"3 1/2 cup"
"Vital wheat gluten",80,g,"2/3 cup"
"Salt",8,g,"1 1/4 tsp"
"Dry yeast",10,g,"1 tbsp"
"Water",360,g,"1 1/2 cup"
Servings,4
