Ingredient,Amount,Unit,Description
"Ham, cooked",226,g,"8 oz"
"Simple Shredded Chicken",226,g,"8 oz"
"Nonfat cottage cheese",226,g,"1 cup"
"Dijon mustard",60,g,"1/4 cup"
"Swiss cheese",56,g,"2 oz"
"Paprika",3,g,"1 tsp"
"Garlic powder",3,g,"1 tsp"
"Onion powder",3,g,"1 tsp"
"Black pepper, ground",3,g,"1 tsp"
"Swiss Cheese",56,g,"2 oz"
"Pickles",56,g,"2 oz"
Servings,4
