Ingredient,Amount,Unit,Description
"Spaghetti squash",908,g,"2 lb"
"Salt",6,g,"1 tsp"
"Simple pasta sauce",240,g,"1 cup"
"Ricotta cheese",113,g,"1/2 cup"
Servings,2
