Ingredient,Amount,Unit,Description
"Extra virgin coconut oil",14,g,"1 tbsp"
"Whey protein powder, vanilla",20,g,"2/3 scoop"
"Granulated sugar",8,g,"2 tsp"
"Inulin",8,g,"2 tsp"
"Baking powder",0.38,g,"1/16 tsp"
"Salt",0.38,g,"1/16 tsp"
"Vanilla extract",2.5,g,"1/2 tsp"
"Unsweetened almond milk",15,g,"1 tbsp"
"Chocolate chips",5,g,"1 tsp"
Servings,1
