Ingredient,Amount,Unit,Description
"Almond flour",168,g,"1 1/2 cup"
"Granulated sugar",150,g,"3/4 cup"
"Almond extract",15,g,"1 tbsp"
"Water",60,g,"1/4 cup"
Servings,10
