Ingredient,Amount,Unit,Description
"Plain nonfat greek yogurt",907,g,"2 lb"
"Lactase enzyme",60,g,"12 scoops, 6 servings"
"Vanilla extract",15,g,"1 tbsp"
"Granulated monk fruit",72,g,"6 tbsp"
"Salt",0.75,g,"1/8 tsp"
Servings,6.2
