Ingredient,Amount,Unit,Description
"Romaine lettuce",454,g,"2 heads"
"Bell pepper",340,g,"2 large"
"Tomato",227,g,"2 medium"
"Feta cheese",85,g,"3 oz, crumbled"
"Minced garlic",30,g,"2 tbsp"
"Lemon pepper",9,g,"2 tsp"
"Garlic powder",6,g,"2 tsp"
"Onion powder",6,g,"2 tsp"
"Black pepper, ground",3,g,"1 tsp"
Servings,5
