Ingredient,Amount,Unit,Description
"Protein Shake To Go",59.5,g,"1 serving"
"Psyllium husks, whole",10,g,"2 tbsp"
"Pistachios",28,g,"1 oz"
"Baby carrots",226,g,"8 oz"
"Apple, gala",172,g,"1 medium"
Servings,1
